
book_id,title,authors,average_ratings,description,language,isbn,genre,number_of_pages,publisher,publication_date,rating_counts,price_in_$,text-review_counts,category,sub_genre
4580.Enchantress_from_the_Stars,Enchantress from the Stars,"Sylvia Engdahl (Goodreads Author), Lois Lowry (Goodreads Author) (Foreword)",3.95,"Elana is a member of a supremely advanced interstellar civilization, on a mission to the medieval planet Andrecia. To her shock, she becomes the key to a dangerous plan to turn back an invasion by an aggressive, space-faring ""Youngling"" species. How can she possibly help the Andrecians, who still believe in magic and superstition, without revealing her alien powers?Apprentice Medical Officer Jarel knows that the Imperial Exploration Corps doesn't consider the Andrecians to be human, and he has seen the atrocious treatment the natives get from his people. How can Jarel make a difference, when he alone regrets the destruction his people bring?Georyn, son of an Andrecian woodcutter, knows only that there is a dragon on the other side of the enchanted forest, and he is prepared to do whatever it takes to defeat it. To him, Elana is the Enchantress from the Stars who has come to test him, to prove his is worthy....",English,9780142500378,Science Fiction,304,Firebird,2003-02-24,3460,12.51,230,Juvenile Fiction,"('Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Adventure', 'Childrens', 'Classics', 'Aliens', 'Science Fiction Fantasy')"
3972.Olympos,Olympos,Dan Simmons,3.95,"Librarian's Note: Alternate Edition with same isbn & isbn 13: January 2011THE EXTRAORDINARY AND MAGNIFICENT EPIC CONCLUSION TO THE HUGO AWARD-NOMINATED ILIUMBeneath the gaze of the gods, the mighty armies of Greece and Troy met in fierce and glorious combat, scrupulously following the text set forth in Homer's timeless narrative, but that was before twenty-first century scholar Thomas Hockenberry stirred the bloody brew, causing an enraged Achilles to join forces with his archenemy Hector and turn his murderous wrath on Zeus and the entire pantheon of divine manipulators; before the swift and terrible mechanical creatures that catered for centuries to the pitiful idle remnants of Earth's human race began massing in the millions, to exterminate rather than serve.And now all bets are off.",English,9780380817931,Science Fiction,891,Harper Voyager,2006-07-25,16084,3.3,484,Fiction,"('Fiction', 'Fantasy', 'Mythology', 'Science Fiction Fantasy', 'Space Opera', 'Historical Fiction', 'Speculative Fiction', 'Epic', 'Adventure')"
18630.The_Player_of_Games,The Player of Games,Iain M. Banks,4.27,"The Culture - a humanoid/machine symbiotic society - has thrown up many great Game Players. One of the best is Jernau Morat Gurgeh, Player of Games, master of every board, computer and strategy. Bored with success, Gurgeh travels to the Empire of Azad, cruel & incredibly wealthy, to try their fabulous game, a game so complex, so like life itself, that the winner becomes emperor. Mocked, blackmailed, almost murdered, Gurgeh accepts the game and with it the challenge of his life, and very possibly his death.",English,9780061053566,Science Fiction,293,HarperPrism,1997-02-01,58998,32.11,1648,Fiction,"('Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Fantasy', 'Cultural', 'Space', 'Audiobook', 'Novels', 'Speculative Fiction')"
355.Job,Job: A Comedy of Justice,Robert A. Heinlein,3.78,"After he firewalked in Polynesia, the world wasn't the same for Alexander Hergensheimer, now called Alec Graham. As natural accidents occurred without cease, Alex knew Armageddon and the Day of Judgement were near. Somehow he had to bring his beloved heathen, Margrethe, to a state of grace, and, while he was at it, save the rest of the world ....",English,9780345316509,Science Fiction,439,Del Rey,1985-10-12,16739,5.46,438,Fiction,"('Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Humor', 'Religion', 'Speculative Fiction', 'Comedy', 'Adventure', 'Novels')"
8648.Xenocide,Xenocide,"Orson Scott Card, Piotr W. Cholewa (Translator)",3.8,"The war for survival of the planet Lusitania will be fought in the hearts of a child named Gloriously Bright.On Lusitania, Ender found a world where humans and pequininos and the Hive Queen could all live together; where three very different intelligent species could find common ground at last. Or so he thought.Lusitania also harbors the descolada, a virus that kills all humans it infects, but which the pequininos require in order to become adults. The Starways Congress so fears the effects of the descolada, should it escape from Lusitania, that they have ordered the destruction of the entire planet, and all who live there. The Fleet is on its way, and a second xenocide seems inevitable.",English,9780312861872,Science Fiction,592,Tor Books,1996-07-15,140957,3.73,3139,Fiction,"('Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook', 'Aliens', 'Space', 'Novels', 'Space Opera')"
827.The_Diamond_Age,"The Diamond Age: Or, A Young Lady's Illustrated Primer","Neal Stephenson (Goodreads Author), Pedro Jorge Romero (Goodreads Author) (Translator)",4.17,"The Diamond Age: Or, A Young Lady's Illustrated Primer is a postcyberpunk novel by Neal Stephenson. It is to some extent a science fiction coming-of-age story, focused on a young girl named Nell, and set in a future world in which nanotechnology affects all aspects of life. The novel deals with themes of education, social class, ethnicity, and the nature of artificial intelligence.",English,9780553380965,Science Fiction,499,Spectra,2000-05-02,83193,1.12,2767,Fiction,"('Fiction', 'Cyberpunk', 'Steampunk', 'Fantasy', 'Science Fiction Fantasy', 'Speculative Fiction', 'Dystopia', 'Novels', 'Hugo Awards')"
18915863-march-upcountry,March Upcountry,"John Ringo, David Weber",4.19,"""THE ROYAL BRAT IS IN TROUBLE Roger Ramius Sergei Chiang MacClintock didn't understand.He was young, handsome, athletic, an excellent dresser, and third in line for the Throne of Man ... so why wouldn't anyone at Court trust himWhy wouldn't even his own mother, the Empress, explain why they didn't trust him Or why the very mention of his father's name was forbidden at Court Or why his mother had decided to pack him off to a backwater planet aboard what was little more than a tramp freighter to represent her at a local political event better suited to a third assistant undersecretary of stateIt probably wasn't too surprising that someone in his position should react by becoming spoiled, self-centered, and petulant. After all, what else did he have to do with his lifeBut that was before a saboteur tried to blow up his transport. Then warships of the Empire of Man's worst rivals shot the crippled vessel out of space. Then Roger found himself shipwrecked on the planet Marduk, whose jungles were full of damnbeasts, killerpillars, carnivorous plants, torrential rain, and barbarian hordes with really bad dispositions. Now all Roger has to do is hike halfway around the entire planet, then capture a spaceport from the Bad Guys, somehow commandeer a starship, and then go home to Mother for explanations.Fortunately, Roger has an ace in the hole: Bravo Company of Bronze Battalion of The Empress' Own Regiment. If anyone can get him off Marduk alive, it's the Bronze Barbarians.Assuming that Prince Roger manages to grow up before he gets all of them killed.At the publisher's request, this title is sold without DRM (Digital Rights Management).""",English,9780743435383,Science Fiction,472,Baen Books,2013-12-09,10517,2.77,239,Fiction,"('Fiction', 'Military Fiction', 'Space Opera', 'Military Science Fiction', 'Fantasy', 'Adventure', 'Science Fiction Fantasy', 'Space', 'Aliens')"
41810.The_Robots_of_Dawn,The Robots of Dawn,Isaac Asimov,4.17,"A millennium into the future two advances have altered the course of human history: the colonization of the Galaxy and the creation of the positronic brain. Isaac Asimov's Robot novels chronicle the unlikely partnership between a New York City detective and a humanoid robot who must learn to work together.Detective Elijah Baley is called to the Spacer world Aurora to solve a bizarre case of roboticide. The prime suspect is a gifted roboticist who had the means, the motive, and the opportunity to commit the crime. There's only one catch: Baley and his positronic partner, R. Daneel Olivaw, must prove the man innocent. For in a case of political intrigue and love between woman and robot gone tragically wrong, there's more at stake than simple justice. This time Baley's career, his life, and Earth's right to pioneer the Galaxy lie in the delicate balance. ",English,9780553299496,Science Fiction,435,Spectra,1994-03-01,38780,3.3,866,Fiction,"('Fiction', 'Mystery', 'Science Fiction Fantasy', 'Robots', 'Classics', 'Novels', 'Fantasy', 'Detective', 'Audiobook')"
7971.The_Call_of_Earth,The Call of Earth,Orson Scott Card,3.59,"As Harmony's Oversoul grows weaker, a great warrior has arisen to challenge its bans. His name is Moozh, and he has won control of an army using forbidden technology. now he is aiming his soldiers at the city of Basilica, that strong fortress above the Plain.Basilica remains in turmoil. Wetchik and his sons are not strong enough to stop a army. Can Rasa and her allies defeat him through intrigue, or will Moozh take the city and all who are in it?",English,9780812532616,Science Fiction,352,Tor Books,1994-01-15,11007,3.82,164,Fiction,"('Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Adult', 'Audiobook', 'Space Opera', 'Religion', 'Novels', 'Speculative Fiction')"
11277.The_Hollow_Man,The Hollow Man,Dan Simmons,3.46,"Jeremy Bremen has a secret.  All his life he's been cursed with the ability to read minds.  He knows the secret thoughts, fears, and desires of others as if they were his own.  For years, his wife, Gail, has served as a shield between Jeremy and the burden of this terrible knowledge.  But Gail is dying, her mind ebbing slowly away, leaving him vulnerable to the chaotic flood of thought that threatens to sweep away his sanity.  Now Jeremy is on the run--from his mind, from his past, from himself--hoping to find peace in isolation.  Instead he witnesses an act of brutality that propels him on a treacherous trek across a dark and dangerous America.  From a fantasy theme park to the lair of a killer to a sterile hospital room in St. Louis, he follows a voice that is calling him to witness the stunning mystery at the heart of mortality.",English,9780553563504,Science Fiction,342,Bantam Spectra,1993-09-01,2964,1.12,149,Fiction,"('Horror', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Thriller', 'Speculative Fiction', 'Novels', 'Paranormal', 'American')"
7955.Empire,Empire,Orson Scott Card,3.44,"The American Empire has grown too fast, and the fault lines at home are stressed to the breaking point. The war of words between Right and Left has collapsed into a shooting war, though most people just want to be left alone. The battle rages between the high-technology weapons on one side, and militia foot-soldiers on the other, devastating the cities, and overrunning the countryside. But the vast majority, who only want the killing to stop and the nation to return to more peaceful days, have technology, weapons and strategic geniuses of their own. When the American dream shatters into violence, who can hold the people and the government together? And which side will you be on?Orson Scott Card is a master storyteller, who has earned millions of fans and reams of praise for his previous science fiction and fantasy novels. Now he steps a little closer to the present day with this chilling look at a near future scenario of a new American Civil War.",English,9780765316110,Science Fiction,352,Tor Books,2006-11-28,9364,5.22,756,Fiction,"('Fiction', 'Thriller', 'Science Fiction Fantasy', 'Politics', 'Fantasy', 'Military Fiction', 'War', 'Audiobook', 'Alternate History')"
